2026-06-10 14:52:24,566 INFO device: cuda | log: logs/maskrcnn_20260610_145224.log
2026-06-10 14:52:52,170 INFO train: 2816 изображений,  6211 объектов -> {'dent': 1806, 'scratch': 2560, 'crack': 651, 'glass shatter': 475, 'lamp broken': 494, 'tire flat': 225}
2026-06-10 14:52:52,238 INFO val  :  810 изображений,  1744 объектов -> {'dent': 501, 'scratch': 728, 'crack': 177, 'glass shatter': 135, 'lamp broken': 141, 'tire flat': 62}
2026-06-10 14:52:52,272 INFO test :  374 изображений,   785 объектов -> {'dent': 236, 'scratch': 307, 'crack': 70, 'glass shatter': 71, 'lamp broken': 69, 'tire flat': 32}
2026-06-10 14:52:56,904 INFO train: 2816, val: 810, test: 374
2026-06-10 15:24:15,135 INFO [epoch 1] step 150/352 | loss_classifier=0.4160 | loss_box_reg=0.1725 | loss_mask=0.7266 | loss_objectness=0.1841 | loss_rpn_box_reg=0.0192 | loss_total=1.5184
2026-06-10 15:25:22,219 INFO [epoch 1] step 200/352 | loss_classifier=0.3667 | loss_box_reg=0.1719 | loss_mask=0.6894 | loss_objectness=0.1851 | loss_rpn_box_reg=0.0202 | loss_total=1.4332
2026-06-10 15:26:27,335 INFO [epoch 1] step 250/352 | loss_classifier=0.3353 | loss_box_reg=0.1708 | loss_mask=0.6614 | loss_objectness=0.1876 | loss_rpn_box_reg=0.0207 | loss_total=1.3758
2026-06-10 15:27:34,037 INFO [epoch 1] step 300/352 | loss_classifier=0.3137 | loss_box_reg=0.1701 | loss_mask=0.6398 | loss_objectness=0.1899 | loss_rpn_box_reg=0.0209 | loss_total=1.3344
2026-06-10 15:28:41,177 INFO [epoch 1] step 350/352 | loss_classifier=0.2972 | loss_box_reg=0.1691 | loss_mask=0.6226 | loss_objectness=0.1903 | loss_rpn_box_reg=0.0208 | loss_total=1.3000
2026-06-10 15:31:18,494 INFO [epoch 2] step 50/352 | loss_classifier=0.1952 | loss_box_reg=0.1621 | loss_mask=0.4927 | loss_objectness=0.1741 | loss_rpn_box_reg=0.0181 | loss_total=1.0422
2026-06-10 15:32:25,728 INFO [epoch 2] step 100/352 | loss_classifier=0.1987 | loss_box_reg=0.1653 | loss_mask=0.4953 | loss_objectness=0.1905 | loss_rpn_box_reg=0.0223 | loss_total=1.0721
2026-06-10 15:33:30,876 INFO [epoch 2] step 150/352 | loss_classifier=0.1943 | loss_box_reg=0.1609 | loss_mask=0.4933 | loss_objectness=0.1955 | loss_rpn_box_reg=0.0224 | loss_total=1.0664
2026-06-10 15:34:37,855 INFO [epoch 2] step 200/352 | loss_classifier=0.1957 | loss_box_reg=0.1621 | loss_mask=0.4885 | loss_objectness=0.1990 | loss_rpn_box_reg=0.0222 | loss_total=1.0675
2026-06-10 15:35:45,229 INFO [epoch 2] step 250/352 | loss_classifier=0.1953 | loss_box_reg=0.1622 | loss_mask=0.4858 | loss_objectness=0.1932 | loss_rpn_box_reg=0.0211 | loss_total=1.0576
2026-06-10 15:36:51,626 INFO [epoch 2] step 300/352 | loss_classifier=0.1952 | loss_box_reg=0.1618 | loss_mask=0.4811 | loss_objectness=0.1960 | loss_rpn_box_reg=0.0211 | loss_total=1.0553
2026-06-10 15:37:57,004 INFO [epoch 2] step 350/352 | loss_classifier=0.1945 | loss_box_reg=0.1616 | loss_mask=0.4767 | loss_objectness=0.1967 | loss_rpn_box_reg=0.0213 | loss_total=1.0510
2026-06-10 15:40:59,449 INFO [epoch 1] step 50/352 | loss_classifier=0.3518 | loss_box_reg=0.1655 | loss_mask=0.5526 | loss_objectness=0.1892 | loss_rpn_box_reg=0.0205 | loss_total=1.2796
2026-06-10 15:42:05,046 INFO [epoch 1] step 100/352 | loss_classifier=0.2722 | loss_box_reg=0.1637 | loss_mask=0.5052 | loss_objectness=0.1920 | loss_rpn_box_reg=0.0211 | loss_total=1.1542
2026-06-10 15:43:10,000 INFO [epoch 1] step 150/352 | loss_classifier=0.2403 | loss_box_reg=0.1560 | loss_mask=0.4830 | loss_objectness=0.2006 | loss_rpn_box_reg=0.0224 | loss_total=1.1021
2026-06-10 15:44:16,260 INFO [epoch 1] step 200/352 | loss_classifier=0.2223 | loss_box_reg=0.1507 | loss_mask=0.4700 | loss_objectness=0.1937 | loss_rpn_box_reg=0.0212 | loss_total=1.0579
2026-06-10 15:45:21,068 INFO [epoch 1] step 250/352 | loss_classifier=0.2105 | loss_box_reg=0.1468 | loss_mask=0.4574 | loss_objectness=0.1925 | loss_rpn_box_reg=0.0207 | loss_total=1.0280
2026-06-10 15:46:27,214 INFO [epoch 1] step 300/352 | loss_classifier=0.2027 | loss_box_reg=0.1445 | loss_mask=0.4459 | loss_objectness=0.1948 | loss_rpn_box_reg=0.0208 | loss_total=1.0088
2026-06-10 15:47:32,529 INFO [epoch 1] step 350/352 | loss_classifier=0.1969 | loss_box_reg=0.1436 | loss_mask=0.4399 | loss_objectness=0.1959 | loss_rpn_box_reg=0.0211 | loss_total=0.9975
2026-06-10 15:50:07,536 INFO [epoch 2] step 50/352 | loss_classifier=0.1567 | loss_box_reg=0.1306 | loss_mask=0.3745 | loss_objectness=0.1711 | loss_rpn_box_reg=0.0202 | loss_total=0.8530
2026-06-10 15:51:13,904 INFO [epoch 2] step 100/352 | loss_classifier=0.1532 | loss_box_reg=0.1303 | loss_mask=0.3717 | loss_objectness=0.1784 | loss_rpn_box_reg=0.0207 | loss_total=0.8543
2026-06-10 15:52:19,353 INFO [epoch 2] step 150/352 | loss_classifier=0.1495 | loss_box_reg=0.1269 | loss_mask=0.3679 | loss_objectness=0.1836 | loss_rpn_box_reg=0.0205 | loss_total=0.8483
2026-06-10 15:53:26,575 INFO [epoch 2] step 200/352 | loss_classifier=0.1484 | loss_box_reg=0.1265 | loss_mask=0.3672 | loss_objectness=0.1894 | loss_rpn_box_reg=0.0212 | loss_total=0.8527
2026-06-10 15:54:32,143 INFO [epoch 2] step 250/352 | loss_classifier=0.1458 | loss_box_reg=0.1244 | loss_mask=0.3657 | loss_objectness=0.1940 | loss_rpn_box_reg=0.0215 | loss_total=0.8513
2026-06-10 15:55:37,218 INFO [epoch 2] step 300/352 | loss_classifier=0.1426 | loss_box_reg=0.1222 | loss_mask=0.3639 | loss_objectness=0.1966 | loss_rpn_box_reg=0.0214 | loss_total=0.8468
2026-06-10 15:56:42,061 INFO [epoch 2] step 350/352 | loss_classifier=0.1399 | loss_box_reg=0.1209 | loss_mask=0.3622 | loss_objectness=0.1960 | loss_rpn_box_reg=0.0212 | loss_total=0.8402
2026-06-10 15:59:42,789 INFO [epoch 1] step 50/352 | loss_classifier=0.5350 | loss_box_reg=0.1518 | loss_mask=0.6674 | loss_objectness=0.1809 | loss_rpn_box_reg=0.0184 | loss_total=1.5535
2026-06-10 16:00:49,514 INFO [epoch 1] step 100/352 | loss_classifier=0.3902 | loss_box_reg=0.1594 | loss_mask=0.5713 | loss_objectness=0.1798 | loss_rpn_box_reg=0.0186 | loss_total=1.3195
2026-06-10 16:01:55,678 INFO [epoch 1] step 150/352 | loss_classifier=0.3280 | loss_box_reg=0.1595 | loss_mask=0.5258 | loss_objectness=0.2037 | loss_rpn_box_reg=0.0214 | loss_total=1.2383
2026-06-10 16:03:02,053 INFO [epoch 1] step 200/352 | loss_classifier=0.2898 | loss_box_reg=0.1556 | loss_mask=0.4926 | loss_objectness=0.1993 | loss_rpn_box_reg=0.0212 | loss_total=1.1584
2026-06-10 16:04:07,653 INFO [epoch 1] step 250/352 | loss_classifier=0.2679 | loss_box_reg=0.1554 | loss_mask=0.4709 | loss_objectness=0.2008 | loss_rpn_box_reg=0.0221 | loss_total=1.1171
2026-06-10 16:05:12,755 INFO [epoch 1] step 300/352 | loss_classifier=0.2516 | loss_box_reg=0.1535 | loss_mask=0.4555 | loss_objectness=0.1962 | loss_rpn_box_reg=0.0214 | loss_total=1.0783
2026-06-10 16:06:19,397 INFO [epoch 1] step 350/352 | loss_classifier=0.2392 | loss_box_reg=0.1513 | loss_mask=0.4410 | loss_objectness=0.1956 | loss_rpn_box_reg=0.0213 | loss_total=1.0485
2026-06-10 16:08:55,615 INFO [epoch 2] step 50/352 | loss_classifier=0.1668 | loss_box_reg=0.1396 | loss_mask=0.3517 | loss_objectness=0.1955 | loss_rpn_box_reg=0.0201 | loss_total=0.8737
2026-06-10 16:10:03,363 INFO [epoch 2] step 100/352 | loss_classifier=0.1657 | loss_box_reg=0.1354 | loss_mask=0.3514 | loss_objectness=0.1853 | loss_rpn_box_reg=0.0195 | loss_total=0.8574
2026-06-10 16:11:09,574 INFO [epoch 2] step 150/352 | loss_classifier=0.1597 | loss_box_reg=0.1294 | loss_mask=0.3460 | loss_objectness=0.1808 | loss_rpn_box_reg=0.0190 | loss_total=0.8349
2026-06-10 16:12:16,611 INFO [epoch 2] step 200/352 | loss_classifier=0.1581 | loss_box_reg=0.1288 | loss_mask=0.3447 | loss_objectness=0.1885 | loss_rpn_box_reg=0.0203 | loss_total=0.8404
2026-06-10 16:13:22,531 INFO [epoch 2] step 250/352 | loss_classifier=0.1563 | loss_box_reg=0.1279 | loss_mask=0.3454 | loss_objectness=0.1977 | loss_rpn_box_reg=0.0215 | loss_total=0.8488
2026-06-10 16:14:27,861 INFO [epoch 2] step 300/352 | loss_classifier=0.1533 | loss_box_reg=0.1257 | loss_mask=0.3421 | loss_objectness=0.1958 | loss_rpn_box_reg=0.0212 | loss_total=0.8380
2026-06-10 16:15:33,811 INFO [epoch 2] step 350/352 | loss_classifier=0.1506 | loss_box_reg=0.1236 | loss_mask=0.3413 | loss_objectness=0.1955 | loss_rpn_box_reg=0.0210 | loss_total=0.8320
2026-06-10 16:18:28,660 INFO [epoch 1] step 50/352 | loss_classifier=0.3412 | loss_box_reg=0.1607 | loss_mask=0.6068 | loss_objectness=0.2005 | loss_rpn_box_reg=0.0219 | loss_total=1.3312
2026-06-10 16:19:34,569 INFO [epoch 1] step 100/352 | loss_classifier=0.2642 | loss_box_reg=0.1579 | loss_mask=0.5321 | loss_objectness=0.1979 | loss_rpn_box_reg=0.0217 | loss_total=1.1737
2026-06-10 16:20:38,860 INFO [epoch 1] step 150/352 | loss_classifier=0.2348 | loss_box_reg=0.1530 | loss_mask=0.5012 | loss_objectness=0.1965 | loss_rpn_box_reg=0.0213 | loss_total=1.1068
2026-06-10 16:21:44,181 INFO [epoch 1] step 200/352 | loss_classifier=0.2189 | loss_box_reg=0.1483 | loss_mask=0.4839 | loss_objectness=0.1950 | loss_rpn_box_reg=0.0210 | loss_total=1.0670
2026-06-10 16:22:50,424 INFO [epoch 1] step 250/352 | loss_classifier=0.2081 | loss_box_reg=0.1446 | loss_mask=0.4685 | loss_objectness=0.1935 | loss_rpn_box_reg=0.0205 | loss_total=1.0354
2026-06-10 16:23:56,297 INFO [epoch 1] step 300/352 | loss_classifier=0.2004 | loss_box_reg=0.1430 | loss_mask=0.4559 | loss_objectness=0.1980 | loss_rpn_box_reg=0.0215 | loss_total=1.0188
2026-06-10 16:25:01,099 INFO [epoch 1] step 350/352 | loss_classifier=0.1941 | loss_box_reg=0.1408 | loss_mask=0.4463 | loss_objectness=0.1964 | loss_rpn_box_reg=0.0215 | loss_total=0.9992
2026-06-10 16:27:36,526 INFO [epoch 2] step 50/352 | loss_classifier=0.1521 | loss_box_reg=0.1251 | loss_mask=0.3786 | loss_objectness=0.1818 | loss_rpn_box_reg=0.0198 | loss_total=0.8574
2026-06-10 16:28:40,577 INFO [epoch 2] step 100/352 | loss_classifier=0.1493 | loss_box_reg=0.1234 | loss_mask=0.3770 | loss_objectness=0.1957 | loss_rpn_box_reg=0.0220 | loss_total=0.8674
2026-06-10 16:29:46,460 INFO [epoch 2] step 150/352 | loss_classifier=0.1463 | loss_box_reg=0.1233 | loss_mask=0.3739 | loss_objectness=0.1953 | loss_rpn_box_reg=0.0216 | loss_total=0.8604
2026-06-10 16:30:52,130 INFO [epoch 2] step 200/352 | loss_classifier=0.1454 | loss_box_reg=0.1229 | loss_mask=0.3699 | loss_objectness=0.1890 | loss_rpn_box_reg=0.0206 | loss_total=0.8477
2026-06-10 16:31:58,245 INFO [epoch 2] step 250/352 | loss_classifier=0.1440 | loss_box_reg=0.1220 | loss_mask=0.3678 | loss_objectness=0.1917 | loss_rpn_box_reg=0.0212 | loss_total=0.8466
2026-06-10 16:33:04,325 INFO [epoch 2] step 300/352 | loss_classifier=0.1439 | loss_box_reg=0.1230 | loss_mask=0.3674 | loss_objectness=0.1946 | loss_rpn_box_reg=0.0220 | loss_total=0.8509
2026-06-10 16:34:10,590 INFO [epoch 2] step 350/352 | loss_classifier=0.1423 | loss_box_reg=0.1225 | loss_mask=0.3662 | loss_objectness=0.1933 | loss_rpn_box_reg=0.0217 | loss_total=0.8459
2026-06-10 16:37:04,207 INFO [epoch 1] step 50/352 | loss_classifier=0.3002 | loss_box_reg=0.1614 | loss_mask=0.6062 | loss_objectness=0.1987 | loss_rpn_box_reg=0.0212 | loss_total=1.2877
2026-06-10 16:38:09,019 INFO [epoch 1] step 100/352 | loss_classifier=0.2421 | loss_box_reg=0.1525 | loss_mask=0.5388 | loss_objectness=0.1866 | loss_rpn_box_reg=0.0207 | loss_total=1.1408
2026-06-10 16:39:13,786 INFO [epoch 1] step 150/352 | loss_classifier=0.2190 | loss_box_reg=0.1497 | loss_mask=0.5071 | loss_objectness=0.1798 | loss_rpn_box_reg=0.0195 | loss_total=1.0750
2026-06-10 16:40:20,159 INFO [epoch 1] step 200/352 | loss_classifier=0.2076 | loss_box_reg=0.1478 | loss_mask=0.4849 | loss_objectness=0.1939 | loss_rpn_box_reg=0.0208 | loss_total=1.0550
2026-06-10 16:41:26,431 INFO [epoch 1] step 250/352 | loss_classifier=0.1991 | loss_box_reg=0.1461 | loss_mask=0.4709 | loss_objectness=0.1972 | loss_rpn_box_reg=0.0216 | loss_total=1.0349
2026-06-10 16:42:32,598 INFO [epoch 1] step 300/352 | loss_classifier=0.1936 | loss_box_reg=0.1452 | loss_mask=0.4602 | loss_objectness=0.1952 | loss_rpn_box_reg=0.0211 | loss_total=1.0154
2026-06-10 16:43:37,502 INFO [epoch 1] step 350/352 | loss_classifier=0.1875 | loss_box_reg=0.1427 | loss_mask=0.4523 | loss_objectness=0.1937 | loss_rpn_box_reg=0.0211 | loss_total=0.9972
2026-06-10 16:46:13,818 INFO [epoch 2] step 50/352 | loss_classifier=0.1543 | loss_box_reg=0.1309 | loss_mask=0.3810 | loss_objectness=0.2286 | loss_rpn_box_reg=0.0255 | loss_total=0.9204
2026-06-10 16:47:20,709 INFO [epoch 2] step 100/352 | loss_classifier=0.1539 | loss_box_reg=0.1298 | loss_mask=0.3861 | loss_objectness=0.2030 | loss_rpn_box_reg=0.0219 | loss_total=0.8946
2026-06-10 16:48:26,955 INFO [epoch 2] step 150/352 | loss_classifier=0.1504 | loss_box_reg=0.1266 | loss_mask=0.3838 | loss_objectness=0.1985 | loss_rpn_box_reg=0.0215 | loss_total=0.8808
2026-06-10 16:49:33,234 INFO [epoch 2] step 200/352 | loss_classifier=0.1495 | loss_box_reg=0.1248 | loss_mask=0.3794 | loss_objectness=0.1944 | loss_rpn_box_reg=0.0213 | loss_total=0.8693
2026-06-10 16:50:38,322 INFO [epoch 2] step 250/352 | loss_classifier=0.1480 | loss_box_reg=0.1234 | loss_mask=0.3781 | loss_objectness=0.1953 | loss_rpn_box_reg=0.0213 | loss_total=0.8662
2026-06-10 16:51:42,684 INFO [epoch 2] step 300/352 | loss_classifier=0.1462 | loss_box_reg=0.1222 | loss_mask=0.3803 | loss_objectness=0.1959 | loss_rpn_box_reg=0.0212 | loss_total=0.8658
2026-06-10 16:52:47,242 INFO [epoch 2] step 350/352 | loss_classifier=0.1456 | loss_box_reg=0.1226 | loss_mask=0.3797 | loss_objectness=0.1940 | loss_rpn_box_reg=0.0214 | loss_total=0.8633
2026-06-10 16:55:07,505 INFO [epoch 1] step 50/704 | loss_classifier=0.3211 | loss_box_reg=0.1625 | loss_mask=0.5930 | loss_objectness=0.1924 | loss_rpn_box_reg=0.0194 | loss_total=1.2884
2026-06-10 16:55:39,956 INFO [epoch 1] step 100/704 | loss_classifier=0.2559 | loss_box_reg=0.1619 | loss_mask=0.5322 | loss_objectness=0.1960 | loss_rpn_box_reg=0.0205 | loss_total=1.1664
2026-06-10 16:56:10,491 INFO [epoch 1] step 150/704 | loss_classifier=0.2269 | loss_box_reg=0.1516 | loss_mask=0.5002 | loss_objectness=0.1872 | loss_rpn_box_reg=0.0208 | loss_total=1.0866
2026-06-10 16:56:41,865 INFO [epoch 1] step 200/704 | loss_classifier=0.2103 | loss_box_reg=0.1459 | loss_mask=0.4755 | loss_objectness=0.1791 | loss_rpn_box_reg=0.0202 | loss_total=1.0311
2026-06-10 16:57:13,856 INFO [epoch 1] step 250/704 | loss_classifier=0.2018 | loss_box_reg=0.1429 | loss_mask=0.4611 | loss_objectness=0.1837 | loss_rpn_box_reg=0.0206 | loss_total=1.0100
2026-06-10 16:57:44,809 INFO [epoch 1] step 300/704 | loss_classifier=0.1927 | loss_box_reg=0.1382 | loss_mask=0.4494 | loss_objectness=0.1876 | loss_rpn_box_reg=0.0209 | loss_total=0.9888
2026-06-10 16:58:16,070 INFO [epoch 1] step 350/704 | loss_classifier=0.1868 | loss_box_reg=0.1368 | loss_mask=0.4402 | loss_objectness=0.1876 | loss_rpn_box_reg=0.0209 | loss_total=0.9723
2026-06-10 16:58:47,413 INFO [epoch 1] step 400/704 | loss_classifier=0.1800 | loss_box_reg=0.1333 | loss_mask=0.4320 | loss_objectness=0.1904 | loss_rpn_box_reg=0.0213 | loss_total=0.9570
2026-06-10 16:59:18,410 INFO [epoch 1] step 450/704 | loss_classifier=0.1740 | loss_box_reg=0.1301 | loss_mask=0.4270 | loss_objectness=0.1958 | loss_rpn_box_reg=0.0219 | loss_total=0.9488
2026-06-10 16:59:49,624 INFO [epoch 1] step 500/704 | loss_classifier=0.1690 | loss_box_reg=0.1275 | loss_mask=0.4225 | loss_objectness=0.1928 | loss_rpn_box_reg=0.0214 | loss_total=0.9333
2026-06-10 17:00:21,124 INFO [epoch 1] step 550/704 | loss_classifier=0.1660 | loss_box_reg=0.1259 | loss_mask=0.4170 | loss_objectness=0.1983 | loss_rpn_box_reg=0.0217 | loss_total=0.9290
2026-06-10 17:00:51,999 INFO [epoch 1] step 600/704 | loss_classifier=0.1622 | loss_box_reg=0.1243 | loss_mask=0.4121 | loss_objectness=0.1946 | loss_rpn_box_reg=0.0212 | loss_total=0.9144
2026-06-10 17:01:23,274 INFO [epoch 1] step 650/704 | loss_classifier=0.1592 | loss_box_reg=0.1233 | loss_mask=0.4084 | loss_objectness=0.1959 | loss_rpn_box_reg=0.0215 | loss_total=0.9083
2026-06-10 17:01:54,892 INFO [epoch 1] step 700/704 | loss_classifier=0.1565 | loss_box_reg=0.1222 | loss_mask=0.4046 | loss_objectness=0.1959 | loss_rpn_box_reg=0.0216 | loss_total=0.9008
2026-06-10 17:03:55,094 INFO [epoch 2] step 50/704 | loss_classifier=0.1119 | loss_box_reg=0.0975 | loss_mask=0.3543 | loss_objectness=0.2313 | loss_rpn_box_reg=0.0242 | loss_total=0.8192
2026-06-10 17:04:26,914 INFO [epoch 2] step 100/704 | loss_classifier=0.1128 | loss_box_reg=0.0996 | loss_mask=0.3494 | loss_objectness=0.2102 | loss_rpn_box_reg=0.0213 | loss_total=0.7933
2026-06-10 17:04:58,425 INFO [epoch 2] step 150/704 | loss_classifier=0.1139 | loss_box_reg=0.1001 | loss_mask=0.3518 | loss_objectness=0.2057 | loss_rpn_box_reg=0.0209 | loss_total=0.7924
2026-06-10 17:05:30,140 INFO [epoch 2] step 200/704 | loss_classifier=0.1152 | loss_box_reg=0.1011 | loss_mask=0.3519 | loss_objectness=0.1971 | loss_rpn_box_reg=0.0207 | loss_total=0.7860
2026-06-10 17:06:01,530 INFO [epoch 2] step 250/704 | loss_classifier=0.1137 | loss_box_reg=0.0997 | loss_mask=0.3509 | loss_objectness=0.2022 | loss_rpn_box_reg=0.0228 | loss_total=0.7893
2026-06-10 17:06:33,304 INFO [epoch 2] step 300/704 | loss_classifier=0.1149 | loss_box_reg=0.1012 | loss_mask=0.3477 | loss_objectness=0.2076 | loss_rpn_box_reg=0.0235 | loss_total=0.7949
2026-06-10 17:07:04,946 INFO [epoch 2] step 350/704 | loss_classifier=0.1151 | loss_box_reg=0.1024 | loss_mask=0.3486 | loss_objectness=0.2036 | loss_rpn_box_reg=0.0231 | loss_total=0.7928
2026-06-10 17:07:36,159 INFO [epoch 2] step 400/704 | loss_classifier=0.1144 | loss_box_reg=0.1024 | loss_mask=0.3510 | loss_objectness=0.2020 | loss_rpn_box_reg=0.0228 | loss_total=0.7926
2026-06-10 17:08:08,037 INFO [epoch 2] step 450/704 | loss_classifier=0.1143 | loss_box_reg=0.1026 | loss_mask=0.3503 | loss_objectness=0.1987 | loss_rpn_box_reg=0.0223 | loss_total=0.7882
2026-06-10 17:08:39,213 INFO [epoch 2] step 500/704 | loss_classifier=0.1135 | loss_box_reg=0.1023 | loss_mask=0.3505 | loss_objectness=0.1973 | loss_rpn_box_reg=0.0220 | loss_total=0.7856
2026-06-10 17:09:11,266 INFO [epoch 2] step 550/704 | loss_classifier=0.1142 | loss_box_reg=0.1021 | loss_mask=0.3483 | loss_objectness=0.2034 | loss_rpn_box_reg=0.0223 | loss_total=0.7904
2026-06-10 17:09:42,677 INFO [epoch 2] step 600/704 | loss_classifier=0.1125 | loss_box_reg=0.1006 | loss_mask=0.3465 | loss_objectness=0.1981 | loss_rpn_box_reg=0.0216 | loss_total=0.7793
2026-06-10 17:10:13,263 INFO [epoch 2] step 650/704 | loss_classifier=0.1119 | loss_box_reg=0.1002 | loss_mask=0.3464 | loss_objectness=0.1928 | loss_rpn_box_reg=0.0209 | loss_total=0.7722
2026-06-10 17:10:44,352 INFO [epoch 2] step 700/704 | loss_classifier=0.1117 | loss_box_reg=0.0999 | loss_mask=0.3454 | loss_objectness=0.1961 | loss_rpn_box_reg=0.0215 | loss_total=0.7745
2026-06-10 17:12:46,876 INFO [epoch 1] step 50/1408 | loss_classifier=0.2939 | loss_box_reg=0.1474 | loss_mask=0.7835 | loss_objectness=0.1859 | loss_rpn_box_reg=0.0184 | loss_total=1.4291
2026-06-10 17:13:02,444 INFO [epoch 1] step 100/1408 | loss_classifier=0.2472 | loss_box_reg=0.1505 | loss_mask=0.6977 | loss_objectness=0.1965 | loss_rpn_box_reg=0.0196 | loss_total=1.3114
2026-06-10 17:13:18,007 INFO [epoch 1] step 150/1408 | loss_classifier=0.2292 | loss_box_reg=0.1512 | loss_mask=0.6432 | loss_objectness=0.1831 | loss_rpn_box_reg=0.0186 | loss_total=1.2253
2026-06-10 17:13:32,685 INFO [epoch 1] step 200/1408 | loss_classifier=0.2164 | loss_box_reg=0.1476 | loss_mask=0.6055 | loss_objectness=0.1858 | loss_rpn_box_reg=0.0193 | loss_total=1.1746
2026-06-10 17:13:47,350 INFO [epoch 1] step 250/1408 | loss_classifier=0.2096 | loss_box_reg=0.1466 | loss_mask=0.5940 | loss_objectness=0.1936 | loss_rpn_box_reg=0.0205 | loss_total=1.1643
2026-06-10 17:14:01,856 INFO [epoch 1] step 300/1408 | loss_classifier=0.2026 | loss_box_reg=0.1444 | loss_mask=0.5789 | loss_objectness=0.1933 | loss_rpn_box_reg=0.0207 | loss_total=1.1399
